Date,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedAllDoses,CombinedAllDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative,Cases_per_100
2021-07-19,Unknown,11,121596,10,108207,5,3277,26,210087,15,99530,2.62
2021-07-21,Unknown,4,121600,3,108210,0,3277,0,210087,0,99530,3.24
2021-07-22,Unknown,27,121627,35,108245,0,3277,0,210087,0,99530,3.49
2021-07-23,Unknown,12,121639,13,108258,0,3277,0,210087,0,99530,3.81
2021-07-25,Unknown,19,121658,7,108265,0,3277,0,210087,0,99530,4.42
2021-07-28,Unknown,0,121658,1,108266,0,3277,0,210087,0,99530,5.66
2021-07-29,Unknown,33,121691,11,108277,0,3277,0,210087,0,99530,6.23
2021-07-30,Unknown,3,121694,2,108279,0,3277,0,210087,0,99530,6.86
2021-07-31,Unknown,61,121755,24,108303,3,3280,88,210175,27,99557,7.43
2022-02-15,50-64,229,1036057,186,936352,15,99783,430,1746971,201,911991,11.92
2022-02-16,50-64,218,1036275,200,936552,9,99792,427,1747398,209,912200,11.1
2022-02-17,50-64,194,1036469,184,936736,13,99805,391,1747789,197,912397,10.9
2022-02-18,50-64,252,1036721,238,936974,8,99813,498,1748287,246,912643,10.72
2022-02-19,50-64,118,1036839,148,937122,4,99817,270,1748557,152,912795,11.6
2022-02-20,50-64,77,1036916,81,937203,4,99821,162,1748719,85,912880,11.47
2022-02-21,50-64,177,1037093,177,937380,7,99828,361,1749080,184,913064,11.32
2022-02-22,50-64,178,1037271,179,937559,7,99835,364,1749444,186,913250,10.99
2022-02-23,50-64,195,1037466,177,937736,9,99844,381,1749825,186,913436,10.78
2022-02-24,50-64,171,1037637,130,937866,6,99850,307,1750132,136,913572,10.35
2022-02-25,50-64,215,1037852,182,938048,12,99862,409,1750541,194,913766,10.54
2022-02-26,50-64,116,1037968,120,938168,6,99868,242,1750783,126,913892,8.87
2022-02-27,50-64,70,1038038,44,938212,4,99872,118,1750901,48,913940,8.92
2022-02-28,50-64,198,1038236,125,938337,4,99876,327,1751228,129,914069,8.85
2022-03-01,50-64,138,1038374,107,938444,4,99880,249,1751477,111,914180,9
2022-03-02,50-64,132,1038506,133,938577,2,99882,267,1751744,135,914315,8.55
2022-03-03,50-64,157,1038663,118,938695,5,99887,280,1752024,123,914438,7.91
2022-03-04,50-64,145,1038808,154,938849,7,99894,306,1752330,161,914599,6.57
2022-03-05,50-64,90,1038898,64,938913,2,99896,156,1752486,66,914665,6.26
2022-03-06,50-64,40,1038938,27,938940,0,99896,0,1752486,0,914665,5.87
2022-03-07,50-64,112,1039050,87,939027,4,99900,203,1752689,91,914756,5.72
2022-03-08,50-64,115,1039165,93,939120,2,99902,210,1752899,95,914851,5.42
2022-03-09,50-64,99,1039264,87,939207,5,99907,191,1753090,92,914943,5.21
2022-03-10,50-64,117,1039381,77,939284,3,99910,197,1753287,80,915023,5.09
2022-03-11,50-64,132,1039513,126,939410,1,99911,259,1753546,127,915150,5.06
2022-03-12,50-64,57,1039570,38,939448,5,99916,100,1753646,43,915193,4.96
2022-03-13,50-64,45,1039615,30,939478,0,99916,0,1753646,0,915193,4.77
2022-03-14,50-64,106,1039721,71,939549,4,99920,181,1753827,75,915268,4.69
2022-03-15,50-64,97,1039818,89,939638,2,99922,188,1754015,91,915359,4.82
2022-03-16,50-64,90,1039908,97,939735,2,99924,189,1754204,99,915458,4.8
2022-03-17,50-64,92,1040000,87,939822,4,99928,183,1754387,91,915549,5
2022-03-18,50-64,120,1040120,89,939911,5,99933,214,1754601,94,915643,4.97
2022-03-19,50-64,62,1040182,49,939960,1,99934,112,1754713,50,915693,4.97
2022-03-20,50-64,44,1040226,24,939984,0,99934,0,1754713,0,915693,5.04
2022-03-21,50-64,90,1040316,69,940053,2,99936,161,1754874,71,915764,4.86
2022-03-22,50-64,110,1040426,85,940138,1,99937,196,1755070,86,915850,4.66
2022-03-23,50-64,112,1040538,86,940224,3,99940,201,1755271,89,915939,4.62
2022-03-24,50-64,74,1040612,82,940306,9,99949,165,1755436,91,916030,4.53
2022-03-25,50-64,120,1040732,77,940383,6,99955,203,1755639,83,916113,4.63
2022-03-26,50-64,61,1040793,32,940415,3,99958,96,1755735,35,916148,4.68
2022-03-27,50-64,37,1040830,25,940440,2,99960,64,1755799,27,916175,4.77
2022-03-28,50-64,90,1040920,64,940504,5,99965,159,1755958,69,916244,5
2022-03-29,50-64,105,1041025,92,940596,4,99969,201,1756159,96,916340,5.09
2022-03-30,50-64,109,1041134,158,940754,2,99971,269,1756428,160,916500,5.23
2022-03-31,50-64,154,1041288,213,940967,4,99975,371,1756799,217,916717,5.34
2022-04-01,50-64,186,1041474,269,941236,1,99976,456,1757255,270,916987,5.49
2022-04-02,50-64,120,1041594,168,941404,0,99976,0,1757255,0,916987,5.59
2021-08-01,Unknown,1,121756,0,108303,0,3280,0,210175,0,99557,7.89
2021-08-03,Unknown,3,121759,0,108303,0,3280,0,210175,0,99557,8.68
2021-08-05,Unknown,35,121794,15,108318,0,3280,0,210175,0,99557,10.07
2021-08-06,Unknown,0,121794,30,108348,0,3280,0,210175,0,99557,10.79
2021-08-07,Unknown,0,121794,15,108363,0,3280,0,210175,0,99557,11.52
2021-08-08,Unknown,69,121863,26,108389,0,3280,0,210175,0,99557,11.85
2021-08-10,Unknown,1,121864,2,108391,0,3280,0,210175,0,99557,12.91
2021-08-11,Unknown,3,121867,0,108391,1,3281,0,210175,0,99557,13.67
2021-08-12,Unknown,1948,123815,201,108592,0,3281,0,210175,0,99557,13.81
2021-08-13,Unknown,7,123822,5,108597,0,3281,0,210175,0,99557,14.1
2021-08-14,Unknown,38,123860,17,108614,0,3281,0,210175,0,99557,14.14
2021-08-17,Unknown,9,123869,1,108615,0,3281,0,210175,0,99557,15.39
2021-08-18,Unknown,1,123870,0,108615,0,3281,0,210175,0,99557,15.42
2021-08-19,Unknown,25,123895,24,108639,1,3282,50,210225,25,99582,16.02
2021-08-20,Unknown,21,123916,9,108648,4,3286,34,210259,13,99595,16.29
2021-08-21,Unknown,72,123988,44,108692,0,3286,0,210259,0,99595,16.58
2021-08-22,Unknown,6,123994,3,108695,0,3286,0,210259,0,99595,16.95
2021-08-27,Unknown,28,124022,36,108731,0,3286,0,210259,0,99595,18.75
2021-08-28,Unknown,2162,126184,1759,110490,85,3371,4006,214265,1844,101439,18.94
2021-08-29,Unknown,314,126498,245,110735,530,3901,1089,215354,775,102214,18.98
2021-08-30,Unknown,3,126501,9,110744,671,4572,683,216037,680,102894,19.52
2021-08-31,Unknown,9,126510,8,110752,629,5201,646,216683,637,103531,19.96
2021-09-01,Unknown,129,126639,119,110871,523,5724,771,217454,642,104173,20.02
2021-09-02,Unknown,183,126822,161,111032,384,6108,728,218182,545,104718,20.06
2021-09-03,Unknown,273,127095,166,111198,686,6794,1125,219307,852,105570,19.65
2021-09-04,Unknown,228,127323,195,111393,735,7529,1158,220465,930,106500,19.03
2021-09-07,Unknown,338,127661,237,111630,2008,9537,2583,223048,2245,108745,16.97
2021-09-09,Unknown,18,127679,35,111665,0,9537,0,223048,0,108745,16.5
2021-09-10,Unknown,818,128497,477,112142,1325,10862,2620,225668,1802,110547,16.93
2021-09-11,Unknown,422,128919,251,112393,417,11279,1090,226758,668,111215,17.74
2021-09-12,Unknown,414,129333,299,112692,352,11631,1065,227823,651,111866,17.92
2021-09-13,Unknown,199,129532,87,112779,95,11726,381,228204,182,112048,18.63
2021-09-14,Unknown,183,129715,59,112838,100,11826,342,228546,159,112207,19.78
2021-09-15,Unknown,320,130035,163,113001,44,11870,527,229073,207,112414,20.78
2021-09-16,Unknown,338,130373,207,113208,44,11914,589,229662,251,112665,20.72
2021-09-17,Unknown,375,130748,277,113485,4,11918,656,230318,281,112946,20.48
2021-09-18,Unknown,373,131121,234,113719,54,11972,661,230979,288,113234,20.21
2021-09-19,Unknown,420,131541,329,114048,8,11980,757,231736,337,113571,20.3
2021-09-20,Unknown,25,131566,17,114065,171,12151,213,231949,188,113759,20.01
2021-09-21,Unknown,13,131579,5,114070,63,12214,81,232030,68,113827,19.91
2021-09-22,Unknown,279,131858,182,114252,186,12400,647,232677,368,114195,20.09
2021-09-23,Unknown,341,132199,224,114476,247,12647,812,233489,471,114666,19.7
2021-09-24,Unknown,360,132559,316,114792,148,12795,824,234313,464,115130,20.39
2021-09-25,Unknown,395,132954,287,115079,316,13111,998,235311,603,115733,20.57
2021-09-26,Unknown,244,133198,242,115321,367,13478,853,236164,609,116342,20.15
2021-09-27,Unknown,7,133205,9,115330,273,13751,289,236453,282,116624,20.15
2021-09-29,Unknown,253,133458,211,115541,655,14406,1119,237572,866,117490,20.27
2021-09-30,Unknown,311,133769,222,115763,545,14951,1078,238650,767,118257,20.67
2022-04-03,50-64,83,1041677,134,941538,0,99976,0,1757255,0,916987,5.82
2022-04-04,50-64,152,1041829,191,941729,3,99979,346,1757601,194,917181,5.87
2022-04-05,50-64,150,1041979,197,941926,4,99983,351,1757952,201,917382,6.44
2022-04-06,50-64,130,1042109,223,942149,7,99990,360,1758312,230,917612,6.6
2022-04-07,50-64,167,1042276,228,942377,1,99991,396,1758708,229,917841,7.09
2022-04-08,50-64,188,1042464,257,942634,3,99994,448,1759156,260,918101,7.58
2022-04-09,50-64,101,1042565,154,942788,2,99996,257,1759413,156,918257,8.15
2022-04-10,50-64,81,1042646,101,942889,3,99999,185,1759598,104,918361,8.45
2022-04-11,50-64,146,1042792,201,943090,3,100002,350,1759948,204,918565,8.92
2022-04-12,50-64,142,1042934,207,943297,5,100007,354,1760302,212,918777,8.75
2022-04-13,50-64,153,1043087,212,943509,7,100014,372,1760674,219,918996,9.42
2022-04-14,50-64,150,1043237,189,943698,4,100018,343,1761017,193,919189,9.76
2022-04-15,50-64,155,1043392,270,943968,5,100023,430,1761447,275,919464,10.21
2022-04-16,50-64,92,1043484,133,944101,7,100030,232,1761679,140,919604,10.59
2022-04-17,50-64,24,1043508,36,944137,0,100030,0,1761679,0,919604,10.84
2022-04-18,50-64,151,1043659,187,944324,5,100035,343,1762022,192,919796,11.24
2022-04-19,50-64,159,1043818,196,944520,1,100036,356,1762378,197,919993,11.66
2022-04-20,50-64,61,1043879,67,944587,3,100039,131,1762509,70,920063,12.3
2020-12-14,65 and Older,2,2,0,0,0,0,0,0,0,0,46.39
2020-12-15,65 and Older,4,6,1,1,0,0,0,0,0,0,45.84
2020-12-16,65 and Older,32,38,1,2,0,0,0,0,0,0,45.17
2020-12-17,65 and Older,71,109,2,4,0,0,0,0,0,0,42.84
2020-12-18,65 and Older,200,309,0,4,0,0,0,0,0,0,42.73
2020-12-19,65 and Older,70,379,0,4,0,0,0,0,0,0,39.57
2020-12-20,65 and Older,29,408,0,4,0,0,0,0,0,0,38.19
2020-12-21,65 and Older,232,640,0,4,0,0,0,0,0,0,38.07
2020-12-22,65 and Older,1304,1944,1,5,0,0,0,0,0,0,37.89
2020-12-23,65 and Older,712,2656,4,9,0,0,0,0,0,0,38.03
2020-12-24,65 and Older,242,2898,0,9,0,0,0,0,0,0,39.57
2020-12-25,65 and Older,393,3291,0,9,0,0,0,0,0,0,39.24
2020-12-26,65 and Older,530,3821,1,10,0,0,0,0,0,0,39.43
2020-12-27,65 and Older,509,4330,1,11,0,0,0,0,0,0,38.73
2020-12-28,65 and Older,1208,5538,7,18,0,0,0,0,0,0,38.07
2020-12-29,65 and Older,1738,7276,6,24,0,0,0,0,0,0,37.01
2020-12-30,65 and Older,1368,8644,7,31,0,0,0,0,0,0,37.4
2020-12-31,65 and Older,877,9521,6,37,0,0,0,0,0,0,37.7
2021-01-01,65 and Older,1249,10770,18,55,0,0,0,0,0,0,40.31
2021-01-02,65 and Older,857,11627,4,59,0,0,0,0,0,0,41.9
2021-01-03,65 and Older,801,12428,5,64,0,0,0,0,0,0,42.82
2021-01-04,65 and Older,2390,14818,21,85,0,0,0,0,0,0,44
2021-01-05,65 and Older,2437,17255,45,130,0,0,0,0,0,0,44.18
2021-01-06,65 and Older,2770,20025,45,175,0,0,0,0,0,0,45.4
2021-01-07,65 and Older,2311,22336,134,309,0,0,0,0,0,0,45.4
2021-01-08,65 and Older,2764,25100,212,521,0,0,0,0,0,0,45.81
2021-01-09,65 and Older,1224,26324,69,590,0,0,0,0,0,0,47.72
2021-01-10,65 and Older,795,27119,18,608,0,0,0,0,0,0,50.46
2021-01-11,65 and Older,3119,30238,255,863,0,0,0,0,0,0,51.71
2021-01-12,65 and Older,4376,34614,1061,1924,0,0,0,0,0,0,53.39
2021-10-01,Unknown,238,134007,276,116039,494,15445,1008,239658,770,119027,20.01
2021-10-02,Unknown,22,134029,22,116061,88,15533,132,239790,110,119137,19.96
2021-10-03,Unknown,0,134029,1,116062,1,15534,0,239790,2,119139,20.23
2021-10-06,Unknown,0,134029,8,116070,9,15543,0,239790,17,119156,19.17
2021-10-07,Unknown,18,134047,26,116096,87,15630,131,239921,113,119269,18.33
2021-10-08,Unknown,7,134054,6,116102,20,15650,33,239954,26,119295,18.26
2021-10-09,Unknown,21,134075,32,116134,154,15804,207,240161,186,119481,18.83
2021-10-10,Unknown,2,134077,1,116135,16,15820,19,240180,17,119498,18.2
2021-10-14,Unknown,1364,135441,2089,118224,158,15978,3611,243791,2247,121745,16.81
2021-10-15,Unknown,371,135812,606,118830,23,16001,1000,244791,629,122374,16.05
2021-10-16,Unknown,206,136018,253,119083,156,16157,615,245406,409,122783,14.96
2021-10-17,Unknown,278,136296,290,119373,12,16169,580,245986,302,123085,14.74
2021-10-18,Unknown,75,136371,88,119461,0,16169,0,245986,0,123085,15.05
2021-10-19,Unknown,941,137312,972,120433,5,16174,1918,247904,977,124062,14.11
2021-10-20,Unknown,246,137558,248,120681,13,16187,507,248411,261,124323,13.98
2021-10-22,Unknown,247,137805,408,121089,194,16381,849,249260,602,124925,13.44
2021-10-23,Unknown,154,137959,168,121257,188,16569,510,249770,356,125281,13.07
2021-10-24,Unknown,184,138143,210,121467,11,16580,405,250175,221,125502,12.6
2021-10-25,Unknown,8,138151,11,121478,0,16580,0,250175,0,125502,12.72
2021-10-26,Unknown,4,138155,10,121488,0,16580,0,250175,0,125502,12.76
2021-10-27,Unknown,182,138337,196,121684,5,16585,383,250558,201,125703,12.43
2021-10-28,Unknown,150,138487,187,121871,168,16753,505,251063,355,126058,12.54
2021-10-29,Unknown,314,138801,382,122253,14,16767,710,251773,396,126454,12.45
2021-10-30,Unknown,20,138821,17,122270,159,16926,196,251969,176,126630,12.26
2021-10-31,Unknown,141,138962,201,122471,17,16943,359,252328,218,126848,12.11
2021-11-01,Unknown,147,139109,185,122656,2,16945,334,252662,187,127035,11.83
2021-11-02,Unknown,4,139113,11,122667,2,16947,17,252679,13,127048,11.75
2021-11-03,Unknown,88,139201,88,122755,1,16948,177,252856,89,127137,11.45
2021-11-04,Unknown,169,139370,201,122956,165,17113,535,253391,366,127503,11.34
2021-11-05,Unknown,103,139473,170,123126,18,17131,291,253682,188,127691,11.16
2021-11-06,Unknown,138,139611,170,123296,145,17276,453,254135,315,128006,11.37
2021-11-07,Unknown,85,139696,136,123432,7,17283,228,254363,143,128149,11.62
2021-11-08,Unknown,12,139708,59,123491,0,17283,0,254363,0,128149,11.54
2021-11-09,Unknown,28,139736,40,123531,3,17286,71,254434,43,128192,11.89
2021-11-10,Unknown,3,139739,206,123737,8,17294,217,254651,214,128406,12.33
2021-11-12,Unknown,422,140161,358,124095,234,17528,1014,255665,592,128998,12.88
2021-11-13,Unknown,108,140269,5,124100,195,17723,308,255973,200,129198,13.1
2021-11-14,Unknown,82,140351,57,124157,51,17774,190,256163,108,129306,13.48
2021-11-15,Unknown,2,140353,2,124159,0,17774,0,256163,0,129306,14.08
2021-11-16,Unknown,0,140353,1,124160,2,17776,0,256163,3,129309,13.96
2021-11-17,Unknown,148,140501,170,124330,5,17781,323,256486,175,129484,14.18
2021-11-18,Unknown,179,140680,130,124460,186,17967,495,256981,316,129800,14.59
2021-11-19,Unknown,217,140897,154,124614,24,17991,395,257376,178,129978,14.67
2021-11-20,Unknown,432,141329,128,124742,282,18273,842,258218,410,130388,15.11
2021-11-21,Unknown,204,141533,152,124894,13,18286,369,258587,165,130553,15.38
2021-11-22,Unknown,59,141592,3,124897,1,18287,63,258650,4,130557,15.47
2021-11-23,Unknown,4,141596,4,124901,44,18331,52,258702,48,130605,15.74
2021-11-26,Unknown,250,141846,222,125123,10,18341,482,259184,232,130837,14.85
2021-11-29,Unknown,688,142534,331,125454,186,18527,1205,260389,517,131354,15.48
2021-12-01,Unknown,267,142801,224,125678,7,18534,498,260887,231,131585,17.73
2021-12-02,Unknown,270,143071,205,125883,195,18729,670,261557,400,131985,19.39
2021-12-04,Unknown,603,143674,461,126344,307,19036,1371,262928,768,132753,22.54
2021-12-05,Unknown,334,144008,241,126585,8,19044,583,263511,249,133002,23.05
2021-12-06,Unknown,4,144012,11,126596,19,19063,34,263545,30,133032,22.92
2021-12-08,Unknown,276,144288,289,126885,8,19071,573,264118,297,133329,22.35
2021-12-09,Unknown,220,144508,185,127070,190,19261,595,264713,375,133704,22.46
2021-12-10,Unknown,276,144784,244,127314,17,19278,537,265250,261,133965,20.98
2021-12-11,Unknown,216,145000,129,127443,231,19509,576,265826,360,134325,21.84
2021-12-13,Unknown,2,145002,0,127443,5,19514,0,265826,0,134325,24.19
2021-12-14,Unknown,232,145234,127,127570,7,19521,366,266192,134,134459,26.52
2021-12-15,Unknown,355,145589,419,127989,13,19534,787,266979,432,134891,30.36
2021-12-16,Unknown,161,145750,147,128136,170,19704,478,267457,317,135208,34.58
2021-12-17,Unknown,391,146141,244,128380,11,19715,646,268103,255,135463,39.57
2021-12-18,Unknown,226,146367,95,128475,229,19944,550,268653,324,135787,42.2
2021-12-19,Unknown,38,146405,1,128476,2,19946,41,268694,3,135790,41.57
2021-12-21,Unknown,468,146873,245,128721,9,19955,722,269416,254,136044,58.46
2021-12-22,Unknown,0,146873,0,128721,1,19956,0,269416,0,136044,68.8
2021-12-23,Unknown,538,147411,371,129092,200,20156,1109,270525,571,136615,85.57
2021-12-26,Unknown,381,147792,229,129321,5,20161,615,271140,234,136849,120.78
2021-12-27,Unknown,223,148015,129,129450,163,20324,515,271655,292,137141,122.77
2021-12-28,Unknown,1,148016,1,129451,1,20325,3,271658,2,137143,139.99
2021-12-29,Unknown,54,148070,33,129484,1,20326,88,271746,34,137177,158.73
2021-12-30,Unknown,250,148320,150,129634,138,20464,538,272284,288,137465,164.58
2022-01-02,Unknown,307,148627,197,129831,12,20476,516,272800,209,137674,209.96
2022-01-03,Unknown,17,148644,7,129838,146,20622,170,272970,153,137827,228.78
2022-01-04,Unknown,58,148702,27,129865,16,20638,101,273071,43,137870,227.14
2022-01-06,Unknown,60,148762,63,129928,99,20737,222,273293,162,138032,222.3
2022-01-07,Unknown,164,148926,120,130048,8,20745,292,273585,128,138160,219.6
2022-01-09,Unknown,117,149043,59,130107,113,20858,289,273874,172,138332,223.91
2022-01-10,Unknown,35,149078,27,130134,1,20859,63,273937,28,138360,212.25
2022-01-11,Unknown,1,149079,1,130135,0,20859,0,273937,0,138360,213.36
2022-01-12,Unknown,16,149095,9,130144,51,20910,76,274013,60,138420,207.48
2022-01-13,Unknown,167,149262,181,130325,6,20916,354,274367,187,138607,202.04
2022-01-14,Unknown,85,149347,66,130391,111,21027,262,274629,177,138784,193.99
2022-01-15,Unknown,99,149446,64,130455,11,21038,174,274803,75,138859,171.17
2022-01-16,Unknown,198,149644,171,130626,94,21132,463,275266,265,139124,163.22
2022-01-18,Unknown,321,149965,216,130842,8,21140,545,275811,224,139348,129.63
2022-01-19,Unknown,0,149965,3,130845,1,21141,0,275811,4,139352,124.92
2022-01-20,Unknown,24,149989,34,130879,87,21228,145,275956,121,139473,111.98
2022-01-21,Unknown,161,150150,166,131045,3,21231,330,276286,169,139642,99.48
2022-01-22,Unknown,52,150202,41,131086,63,21294,156,276442,104,139746,89.02
2022-01-23,Unknown,137,150339,117,131203,1,21295,255,276697,118,139864,79.56
2022-01-26,Unknown,4,150343,2,131205,0,21295,0,276697,0,139864,60.89
2022-01-27,Unknown,107,150450,83,131288,110,21405,300,276997,193,140057,56.54
2021-01-13,65 and Older,3617,38231,598,2522,0,0,0,0,0,0,51.9
2021-01-14,65 and Older,3848,42079,216,2738,0,0,0,0,0,0,51.85
2021-01-15,65 and Older,4729,46808,466,3204,0,0,0,0,0,0,49.94
2021-01-16,65 and Older,2163,48971,474,3678,0,0,0,0,0,0,48.84
2021-01-17,65 and Older,716,49687,415,4093,0,0,0,0,0,0,46.72
2021-01-18,65 and Older,3614,53301,855,4948,0,0,0,0,0,0,42.14
2021-01-19,65 and Older,9334,62635,1010,5958,0,0,0,0,0,0,41.32
2021-01-20,65 and Older,11914,74549,778,6736,0,0,0,0,0,0,39.5
2021-01-21,65 and Older,12373,86922,573,7309,0,0,0,0,0,0,38.2
2021-01-22,65 and Older,13345,100267,1004,8313,0,0,0,0,0,0,36.1
2021-01-23,65 and Older,5180,105447,585,8898,0,0,0,0,0,0,35.5
2021-01-24,65 and Older,2032,107479,462,9360,0,0,0,0,0,0,35.26
2021-01-25,65 and Older,9532,117011,1543,10903,0,0,0,0,0,0,34.11
2021-01-26,65 and Older,10023,127034,1773,12676,0,0,0,0,0,0,33.57
2021-01-27,65 and Older,14937,141971,2117,14793,0,0,0,0,0,0,33.62
2021-01-28,65 and Older,13298,155269,1561,16354,0,0,0,0,0,0,32.41
2021-01-29,65 and Older,14893,170162,1475,17829,0,0,0,0,0,0,31.71
2021-01-30,65 and Older,10781,180943,505,18334,0,0,0,0,0,0,30.77
2021-01-31,65 and Older,1643,182586,505,18839,0,0,0,0,0,0,29.53
2021-02-01,65 and Older,4861,187447,1467,20306,0,0,0,0,0,0,28.17
2021-02-02,65 and Older,7490,194937,3186,23492,0,0,0,0,0,0,25.81
2021-02-03,65 and Older,10417,205354,2941,26433,0,0,0,0,0,0,24.31
2021-02-04,65 and Older,13018,218372,3017,29450,0,0,0,0,0,0,23.52
2021-02-05,65 and Older,11649,230021,3854,33304,0,0,0,0,0,0,22.11
2021-02-06,65 and Older,5965,235986,1708,35012,0,0,0,0,0,0,21.68
2021-02-07,65 and Older,3432,239418,761,35773,0,0,0,0,0,0,21.07
2021-02-08,65 and Older,7699,247117,3517,39290,0,0,0,0,0,0,21.24
2021-02-09,65 and Older,9971,257088,4678,43968,0,0,0,0,0,0,21.7
2021-02-10,65 and Older,12025,269113,6865,50833,0,0,0,0,0,0,20.9
2021-02-11,65 and Older,13249,282362,5630,56463,0,0,0,0,0,0,19.83
2021-02-12,65 and Older,10565,292927,6313,62776,0,0,0,0,0,0,19.03
2021-02-13,65 and Older,6598,299525,3084,65860,0,0,0,0,0,0,17.33
2021-02-14,65 and Older,3615,303140,988,66848,0,0,0,0,0,0,16.9
2021-02-15,65 and Older,7099,310239,6808,73656,0,0,0,0,0,0,15.8
2021-02-16,65 and Older,9116,319355,11311,84967,0,0,0,0,0,0,14.92
2021-02-17,65 and Older,10166,329521,13580,98547,0,0,0,0,0,0,14.42
2021-02-18,65 and Older,1506,331027,2110,100657,0,0,0,0,0,0,14.17
2021-02-19,65 and Older,5665,336692,9440,110097,0,0,0,0,0,0,13.23
2021-02-20,65 and Older,5563,342255,10634,120731,0,0,0,0,0,0,12.69
2021-02-21,65 and Older,3791,346046,5107,125838,0,0,0,0,0,0,12.43
2021-02-22,65 and Older,4543,350589,8026,133864,0,0,0,0,0,0,12.78
2021-02-23,65 and Older,8423,359012,9875,143739,0,0,0,0,0,0,13.02
2021-02-24,65 and Older,9288,368300,15100,158839,0,0,0,0,0,0,13
2021-02-25,65 and Older,11774,380074,15884,174723,0,0,0,0,0,0,12.91
2021-02-26,65 and Older,15484,395558,14331,189054,0,0,0,0,0,0,13.08
2021-02-27,65 and Older,8033,403591,6254,195308,0,0,0,0,0,0,13.57
2021-02-28,65 and Older,7972,411563,2827,198135,0,0,0,0,0,0,13.55
2021-03-01,65 and Older,13007,424570,8195,206330,0,0,0,0,0,0,13.1
2021-03-02,65 and Older,12660,437230,8388,214718,15,15,21063,21063,8403,8403,12.92
2022-01-28,Unknown,115,150565,78,131366,8,21413,201,277198,86,140143,50.54
2022-01-29,Unknown,47,150612,41,131407,84,21497,172,277370,125,140268,46.33
2022-01-30,Unknown,83,150695,93,131500,1,21498,177,277547,94,140362,42.4
2022-02-01,Unknown,6,150701,6,131506,0,21498,0,277547,0,140362,36.21
2022-02-02,Unknown,32,150733,34,131540,4,21502,70,277617,38,140400,33.22
2022-02-04,Unknown,89,150822,64,131604,71,21573,224,277841,135,140535,27.75
2022-02-05,Unknown,78,150900,84,131688,69,21642,231,278072,153,140688,25.76
2022-02-06,Unknown,69,150969,99,131787,3,21645,171,278243,102,140790,24.98
2022-02-08,Unknown,1,150970,1,131788,1,21646,3,278246,2,140792,21.52
2022-02-09,Unknown,6,150976,8,131796,1,21647,15,278261,9,140801,18.98
2022-02-10,Unknown,17,150993,14,131810,1,21648,32,278293,15,140816,17.2
2022-02-11,Unknown,52,151045,43,131853,61,21709,156,278449,104,140920,15.43
2022-02-12,Unknown,131,151176,112,131965,66,21775,309,278758,178,141098,14.37
2022-02-13,Unknown,56,151232,61,132026,2,21777,119,278877,63,141161,13.5
2022-02-14,Unknown,0,151232,1,132027,0,21777,0,278877,0,141161,12.66
2022-02-16,Unknown,9,151241,10,132037,2,21779,21,278898,12,141173,11.1
2022-02-17,Unknown,15236,166477,10791,142828,447,22226,26474,305372,11238,152411,10.9
2022-02-18,Unknown,25,166502,27,142855,1,22227,53,305425,28,152439,10.72
2022-02-19,Unknown,60,166562,54,142909,26,22253,140,305565,80,152519,11.6
2022-02-23,Unknown,72,166634,52,142961,5,22258,129,305694,57,152576,10.78
2022-02-24,Unknown,1,166635,0,142961,0,22258,0,305694,0,152576,10.35
2022-02-25,Unknown,14,166649,22,142983,26,22284,62,305756,48,152624,10.54
2022-02-26,Unknown,65,166714,61,143044,28,22312,154,305910,89,152713,8.87
2022-03-01,Unknown,43,166757,64,143108,4,22316,111,306021,68,152781,9
2022-03-02,Unknown,6,166763,5,143113,28,22344,39,306060,33,152814,8.55
2022-03-03,Unknown,27,166790,25,143138,2,22346,54,306114,27,152841,7.91
2022-03-04,Unknown,60,166850,49,143187,14,22360,123,306237,63,152904,6.57
2022-03-05,Unknown,21,166871,23,143210,5,22365,49,306286,28,152932,6.26
2022-03-06,Unknown,29,166900,43,143253,2,22367,74,306360,45,152977,5.87
2022-03-07,Unknown,1,166901,3,143256,0,22367,0,306360,0,152977,5.72
2022-03-09,Unknown,20,166921,21,143277,3,22370,44,306404,24,153001,5.21
2022-03-11,Unknown,60,166981,51,143328,34,22404,145,306549,85,153086,5.06
2022-03-12,Unknown,27,167008,24,143352,4,22408,55,306604,28,153114,4.96
2022-03-13,Unknown,40,167048,44,143396,3,22411,87,306691,47,153161,4.77
2022-03-16,Unknown,29,167077,28,143424,0,22411,0,306691,0,153161,4.8
2022-03-17,Unknown,14,167091,17,143441,7,22418,38,306729,24,153185,5
2022-03-18,Unknown,25,167116,15,143456,8,22426,48,306777,23,153208,4.97
2022-03-19,Unknown,24,167140,21,143477,3,22429,48,306825,24,153232,4.97
2022-03-20,Unknown,37,167177,31,143508,3,22432,71,306896,34,153266,5.04
2022-03-21,Unknown,1,167178,1,143509,0,22432,0,306896,0,153266,4.86
2022-03-24,Unknown,14,167192,10,143519,1,22433,25,306921,11,153277,4.53
2022-03-25,Unknown,15,167207,21,143540,9,22442,45,306966,30,153307,4.63
2022-03-26,Unknown,16,167223,18,143558,6,22448,40,307006,24,153331,4.68
