Date,County,Cases,Deaths
2020-03-28,Baltimore_City,112,0
2020-03-28,Calvert,8,0
2020-03-28,Caroline,1,0
2020-03-28,Carroll,10,0
2020-03-28,Cecil,13,0
2020-03-28,Charles,21,0
2020-03-28,Dorchester,0,0
2020-03-28,Frederick,22,0
2020-03-28,Garrett,3,0
2020-03-28,Harford,21,0
2020-03-28,Howard,73,0
2020-03-28,Kent,2,0
2020-03-28,Montgomery,255,0
2020-03-28,Prince_Georges,196,0
2020-03-28,Queen_Annes,1,0
2020-03-28,Somerset,1,0
2020-03-28,St_Marys,8,0
2020-03-28,Talbot,2,0
2020-03-28,Washington,6,0
2020-03-28,Wicomico,6,0
2020-03-28,Worcester,2,0
2020-03-29,Allegany,0,0
2020-03-29,Anne_Arundel,99,0
2020-03-29,Baltimore,162,0
2020-03-29,Baltimore_City,129,0
2020-03-29,Calvert,10,0
2020-03-29,Caroline,3,0
2020-03-29,Carroll,82,0
2020-03-29,Cecil,13,0
2020-03-29,Charles,28,0
2020-03-29,Dorchester,0,0
2020-03-29,Frederick,24,0
2020-03-29,Garrett,3,0
2020-03-29,Harford,23,0
2020-03-29,Howard,81,0
2020-03-29,Kent,3,0
2020-03-29,Montgomery,301,0
2020-03-29,Prince_Georges,247,0
2020-03-29,Queen_Annes,4,0
2020-03-29,Somerset,1,0
2020-03-29,St_Marys,8,0
2020-03-29,Talbot,3,0
2020-03-29,Washington,6,0
2020-03-29,Wicomico,6,0
2020-03-29,Worcester,2,0
2020-03-30,Allegany,0,0
2020-03-30,Anne_Arundel,110,0
2020-03-30,Baltimore,186,0
2020-03-30,Baltimore_City,152,0
2020-03-30,Calvert,12,0
2020-03-30,Caroline,4,0
2020-03-30,Carroll,82,0
2020-03-30,Cecil,13,0
2020-03-30,Charles,33,0
2020-03-30,Dorchester,0,0
2020-03-30,Frederick,26,0
2020-03-30,Garrett,3,0
2020-03-30,Harford,24,0
2020-03-30,Howard,96,0
2020-03-30,Kent,3,0
2020-03-30,Montgomery,341,0
2020-03-30,Prince_Georges,294,0
2020-03-30,Queen_Annes,4,0
2020-03-30,Somerset,1,0
2020-03-30,St_Marys,9,0
2020-03-30,Talbot,4,0
2020-03-30,Washington,7,0
2020-03-30,Wicomico,6,0
2020-03-30,Worcester,3,0
2020-03-31,Allegany,0,0
2020-03-31,Anne_Arundel,127,0
2020-03-31,Baltimore,227,0
2020-03-31,Baltimore_City,187,0
2020-03-31,Calvert,15,0
2020-03-31,Caroline,4,0
2020-03-31,Carroll,92,0
2020-03-31,Cecil,14,0
2020-03-31,Charles,40,0
2020-03-31,Dorchester,0,0
2020-03-31,Frederick,33,0
2020-03-31,Garrett,3,0
2020-03-31,Harford,25,0
2020-03-31,Howard,117,0
2020-03-31,Kent,3,0
2020-03-31,Montgomery,388,0
2020-03-31,Prince_Georges,341,0
2020-03-31,Queen_Annes,4,0
2020-03-31,Somerset,1,0
2020-03-31,St_Marys,15,0
2020-03-31,Talbot,3,0
2020-03-31,Washington,11,0
2020-03-31,Wicomico,7,0
2020-03-31,Worcester,3,0
2020-04-01,Allegany,0,0
2020-04-01,Anne_Arundel,158,0
2020-04-01,Baltimore,289,0
2020-04-01,Baltimore_City,221,0
2020-04-01,Calvert,18,0
2020-04-01,Caroline,4,0
2020-04-01,Carroll,96,0
2020-04-01,Cecil,16,0
2020-04-01,Charles,56,0
2020-04-01,Dorchester,1,0
2020-04-01,Frederick,35,0
2020-04-01,Garrett,3,0
2020-04-01,Harford,34,0
2020-04-01,Howard,142,0
2020-04-01,Kent,3,0
2020-04-01,Montgomery,447,0
2020-04-01,Prince_Georges,403,0
2020-04-01,Queen_Annes,7,0
2020-04-01,Somerset,4,0
2020-04-01,St_Marys,19,0
2020-04-01,Talbot,3,0
2020-04-01,Washington,15,0
2020-04-01,Wicomico,7,0
2020-04-01,Worcester,4,0
2020-04-02,Allegany,1,0
2020-04-02,Anne_Arundel,206,0
2020-04-02,Baltimore,353,0
2020-04-02,Baltimore_City,265,0
2020-04-02,Calvert,22,0
2020-04-02,Caroline,4,0
2020-04-02,Carroll,105,0
2020-04-02,Cecil,20,0
2020-04-02,Charles,69,0
2020-04-02,Dorchester,1,0
2020-04-02,Frederick,45,0
2020-04-02,Garrett,3,0
2020-04-02,Harford,37,0
2020-04-02,Howard,152,0
2020-04-02,Kent,5,0
2020-04-02,Montgomery,498,0
2020-04-02,Prince_Georges,473,0
2020-04-02,Queen_Annes,8,0
2020-04-02,Somerset,4,0
2020-04-02,St_Marys,27,0
2020-04-02,Talbot,4,0
2020-04-02,Washington,17,0
2020-04-02,Wicomico,7,0
2020-04-02,Worcester,5,0
2020-04-03,Allegany,2,0
2020-04-03,Anne_Arundel,249,4
2020-04-03,Baltimore,427,3
2020-04-03,Baltimore_City,313,4
2020-04-03,Calvert,30,1
2020-04-03,Caroline,4,0
2020-04-03,Carroll,129,5
2020-04-03,Cecil,25,1
2020-04-03,Charles,90,1
2020-04-03,Dorchester,1,0
2020-04-03,Frederick,54,2
2020-04-03,Garrett,3,0
2020-04-03,Harford,41,0
2020-04-03,Howard,166,2
2020-04-03,Kent,5,0
2020-04-03,Montgomery,566,9
2020-04-03,Prince_Georges,563,9
2020-04-03,Queen_Annes,12,0
2020-04-03,Somerset,4,0
2020-04-03,St_Marys,30,0
2020-04-03,Talbot,5,0
2020-04-03,Washington,27,0
2020-04-03,Wicomico,7,1
2020-04-03,Worcester,5,0
2020-04-04,Allegany,3,0
2020-04-04,Anne_Arundel,289,6
2020-04-04,Baltimore,491,4
2020-04-04,Baltimore_City,343,6
2020-04-04,Calvert,33,1
2020-04-04,Caroline,4,0
2020-04-04,Carroll,134,6
2020-04-04,Cecil,33,1
2020-04-04,Charles,95,1
2020-04-04,Dorchester,1,0
2020-04-04,Frederick,73,2
2020-04-04,Garrett,3,0
2020-04-04,Harford,44,0
2020-04-04,Howard,180,3
2020-04-04,Kent,5,0
2020-04-04,Montgomery,640,9
2020-04-04,Prince_Georges,653,13
2020-04-04,Queen_Annes,13,0
2020-04-04,Somerset,4,0
2020-04-04,St_Marys,34,0
2020-04-04,Talbot,6,0
2020-04-04,Washington,29,0
2020-04-04,Wicomico,8,1
2020-04-04,Worcester,7,0
2020-04-05,Allegany,6,0
2020-04-05,Anne_Arundel,319,6
2020-04-05,Baltimore,590,6
2020-04-05,Baltimore_City,394,7
2020-04-05,Calvert,39,1
2020-04-05,Caroline,4,0
2020-04-05,Carroll,142,8
2020-04-05,Cecil,36,1
2020-04-05,Charles,111,2
2020-04-05,Dorchester,1,0
2020-04-05,Frederick,112,3
2020-04-05,Garrett,3,0
2020-04-05,Harford,52,0
2020-04-05,Howard,199,3
2020-04-05,Kent,5,0
2020-04-05,Montgomery,693,13
2020-04-05,Prince_Georges,785,16
2020-04-05,Queen_Annes,13,0
2020-04-05,Somerset,4,0
2020-04-05,St_Marys,40,0
2020-04-05,Talbot,7,0
2020-04-05,Washington,34,0
2020-04-05,Wicomico,11,1
2020-04-05,Worcester,9,0
2020-04-06,Allegany,6,0
2020-04-06,Anne_Arundel,343,8
2020-04-06,Baltimore,648,11
2020-04-06,Baltimore_City,435,8
2020-04-06,Calvert,40,1
2020-04-06,Caroline,6,0
2020-04-06,Carroll,150,10
2020-04-06,Cecil,37,1
2020-04-06,Charles,129,2
2020-04-06,Dorchester,1,0
2020-04-06,Frederick,138,4
2020-04-06,Garrett,3,0
2020-04-06,Harford,55,0
2020-04-06,Howard,214,3
2020-04-06,Kent,5,0
2020-04-06,Montgomery,793,19
2020-04-06,Prince_Georges,916,23
2020-04-06,Queen_Annes,15,0
2020-04-06,Somerset,4,0
2020-04-06,St_Marys,41,0
2020-04-06,Talbot,8,0
2020-04-06,Washington,37,0
2020-04-06,Wicomico,11,1
2020-04-06,Worcester,10,0
2020-04-07,Allegany,7,0
2020-04-07,Anne_Arundel,370,8
2020-04-07,Baltimore,652,11
2020-04-07,Baltimore_City,459,9
2020-04-07,Calvert,41,1
2020-04-07,Caroline,11,0
2020-04-07,Carroll,159,16
2020-04-07,Cecil,41,1
2020-04-07,Charles,136,2
2020-04-07,Dorchester,3,0
2020-04-07,Frederick,151,4
2020-04-07,Garrett,3,0
2020-04-07,Harford,59,0
2020-04-07,Howard,236,3
2020-04-07,Kent,8,0
2020-04-07,Montgomery,871,21
2020-04-07,Prince_Georges,1020,26
2020-04-07,Queen_Annes,15,0
2020-04-07,Somerset,4,0
2020-04-07,St_Marys,46,0
2020-04-07,Talbot,8,0
2020-04-07,Washington,44,0
2020-04-07,Wicomico,17,1
2020-04-07,Worcester,10,0
2020-04-08,Allegany,6,0
2020-04-08,Anne_Arundel,466,11
2020-04-08,Baltimore,866,13
2020-04-08,Baltimore_City,571,10
2020-04-08,Calvert,56,2
2020-04-08,Caroline,11,0
2020-04-08,Carroll,186,18
2020-04-08,Cecil,49,1
2020-04-08,Charles,164,2
2020-04-08,Dorchester,4,0
2020-04-08,Frederick,199,4
2020-04-08,Garrett,5,0
2020-04-08,Harford,86,0
2020-04-08,Howard,274,3
2020-04-08,Kent,9,0
2020-04-08,Montgomery,1088,26
2020-04-08,Prince_Georges,1310,32
2020-04-08,Queen_Annes,16,0
2020-04-08,Somerset,4,0
2020-04-08,St_Marys,62,0
2020-04-08,Talbot,10,1
2020-04-08,Washington,57,0
2020-04-08,Wicomico,20,1
2020-04-08,Worcester,10,0
2020-04-09,Allegany,8,0
2020-04-09,Anne_Arundel,505,12
2020-04-09,Baltimore,979,16
2020-04-09,Baltimore_City,638,13
2020-04-09,Calvert,66,1
2020-04-09,Caroline,12,0
2020-04-09,Carroll,203,18
2020-04-09,Cecil,54,1
2020-04-09,Charles,180,3
2020-04-09,Dorchester,7,0
2020-04-09,Frederick,233,4
2020-04-09,Garrett,5,0
2020-04-09,Harford,101,0
2020-04-09,Howard,299,4
2020-04-09,Kent,9,0
2020-04-09,Montgomery,1214,29
2020-04-09,Prince_Georges,1476,35
2020-04-09,Queen_Annes,17,0
2020-04-09,Somerset,4,0
2020-04-09,St_Marys,65,0
2020-04-09,Talbot,13,1
2020-04-09,Washington,60,0
2020-04-09,Wicomico,21,1
2020-04-09,Worcester,16,0
2020-04-10,Allegany,10,0
2020-04-10,Anne_Arundel,554,16
2020-04-10,Baltimore,1072,21
2020-04-10,Baltimore_City,689,17
2020-04-10,Calvert,76,1
2020-04-10,Caroline,12,0
2020-04-10,Carroll,214,19
2020-04-10,Cecil,64,1
2020-04-10,Charles,220,4
2020-04-10,Dorchester,7,0
2020-04-10,Frederick,289,9
2020-04-10,Garrett,4,0
2020-04-10,Harford,110,0
2020-04-10,Howard,319,5
2020-04-10,Kent,9,0
2020-04-10,Montgomery,1388,34
2020-04-10,Prince_Georges,1716,42
2020-04-10,Queen_Annes,17,0
2020-04-10,Somerset,4,0
2020-04-10,St_Marys,71,0
2020-04-10,Talbot,13,1
2020-04-10,Washington,66,0
2020-04-10,Wicomico,28,1
2020-04-10,Worcester,16,0
2020-04-11,Allegany,11,0
2020-04-11,Anne_Arundel,615,19
2020-04-11,Baltimore,1173,26
2020-04-11,Baltimore_City,756,22
2020-04-11,Calvert,82,1
2020-04-11,Caroline,15,0
2020-04-11,Carroll,214,25
2020-04-11,Cecil,66,1
2020-04-11,Charles,235,5
2020-04-11,Dorchester,8,0
2020-04-11,Frederick,341,11
2020-04-11,Garrett,4,0
2020-04-11,Harford,120,1
2020-04-11,Howard,351,6
2020-04-11,Kent,10,0
2020-04-11,Montgomery,1537,36
2020-04-11,Prince_Georges,1923,50
2020-04-11,Queen_Annes,19,0
2020-04-11,Somerset,4,0
2020-04-11,St_Marys,73,0
2020-04-11,Talbot,13,1
2020-04-11,Washington,72,1
2020-04-11,Wicomico,33,1
2020-04-11,Worcester,19,0
2020-04-12,Allegany,13,0
2020-04-12,Anne_Arundel,659,27
2020-04-12,Baltimore,1257,30
2020-04-12,Baltimore_City,812,24
2020-04-12,Calvert,90,1
2020-04-12,Caroline,17,0
2020-04-12,Carroll,236,25
2020-04-12,Cecil,74,1
2020-04-12,Charles,253,9
2020-04-12,Dorchester,9,0
2020-04-12,Frederick,368,12
2020-04-12,Garrett,4,0
2020-04-12,Harford,129,0
2020-04-12,Howard,371,6
2020-04-12,Kent,11,0
2020-04-12,Montgomery,1631,42
2020-04-12,Prince_Georges,2035,55
2020-04-12,Queen_Annes,19,0
2020-04-12,Somerset,4,0
2020-04-12,St_Marys,82,0
2020-04-12,Talbot,14,1
2020-04-12,Washington,75,1
2020-04-12,Wicomico,42,1
2020-04-12,Worcester,20,0
2020-04-13,Allegany,15,0
2020-04-13,Anne_Arundel,724,29
2020-04-13,Baltimore,1361,31
2020-04-13,Baltimore_City,873,26
2020-04-13,Calvert,94,1
2020-04-13,Caroline,21,0
2020-04-13,Carroll,250,28
2020-04-13,Cecil,83,1
2020-04-13,Charles,274,10
2020-04-13,Dorchester,12,1
2020-04-13,Frederick,417,12
2020-04-13,Garrett,4,0
2020-04-13,Harford,142,0
2020-04-13,Howard,386,8
2020-04-13,Kent,11,0
2020-04-13,Montgomery,1756,48
2020-04-13,Prince_Georges,2205,63
2020-04-13,Queen_Annes,19,0
2020-04-13,Somerset,6,0
2020-04-13,St_Marys,95,1
2020-04-13,Talbot,16,1
2020-04-13,Washington,93,1
2020-04-13,Wicomico,58,1
2020-04-13,Worcester,21,0
2020-04-14,Allegany,17,0
2020-04-14,Anne_Arundel,783,32
2020-04-14,Baltimore,1377,41
2020-04-14,Baltimore_City,962,29
2020-04-14,Calvert,99,1
2020-04-14,Caroline,21,0
2020-04-14,Carroll,259,29
2020-04-14,Cecil,85,2
2020-04-14,Charles,292,12
2020-04-14,Dorchester,14,1
2020-04-14,Frederick,441,14
2020-04-14,Garrett,4,0
2020-04-14,Harford,147,0
2020-04-14,Howard,403,9
2020-04-14,Kent,11,0
2020-04-14,Montgomery,1883,54
2020-04-14,Prince_Georges,2356,72
2020-04-14,Queen_Annes,19,0
2020-04-14,Somerset,5,0
2020-04-14,St_Marys,98,3
2020-04-14,Talbot,16,1
2020-04-14,Washington,96,1
2020-04-14,Wicomico,63,1
2020-04-14,Worcester,21,0
2020-04-15,Allegany,17,1
2020-04-15,Anne_Arundel,845,25
2020-04-15,Baltimore,1485,27
2020-04-15,Baltimore_City,1060,25
2020-04-15,Calvert,102,1
2020-04-15,Caroline,22,0
2020-04-15,Carroll,262,20
2020-04-15,Cecil,90,2
2020-04-15,Charles,310,11
2020-04-15,Dorchester,16,1
2020-04-15,Frederick,442,20
2020-04-15,Garrett,4,0
2020-04-15,Harford,152,0
2020-04-15,Howard,424,9
2020-04-15,Kent,11,1
2020-04-15,Montgomery,1933,44
2020-04-15,Prince_Georges,2516,65
2020-04-15,Queen_Annes,19,1
2020-04-15,Somerset,5,0
2020-04-15,St_Marys,99,1
2020-04-15,Talbot,14,1
2020-04-15,Washington,106,0
2020-04-15,Wicomico,76,1
2020-04-15,Worcester,22,0
2020-04-16,Allegany,20,1
2020-04-16,Anne_Arundel,896,29
2020-04-16,Baltimore,1516,31
2020-04-16,Baltimore_City,1160,31
2020-04-16,Calvert,103,1
2020-04-16,Caroline,23,0
2020-04-16,Carroll,283,21
2020-04-16,Cecil,101,2
2020-04-16,Charles,327,13
2020-04-16,Dorchester,18,1
2020-04-16,Frederick,497,22
2020-04-16,Garrett,4,0
2020-04-16,Harford,161,0
2020-04-16,Howard,451,10
2020-04-16,Kent,11,1
2020-04-16,Montgomery,2133,56
2020-04-16,Prince_Georges,2722,70
2020-04-16,Queen_Annes,19,1
2020-04-16,Somerset,6,0
2020-04-16,St_Marys,98,1
2020-04-16,Talbot,14,1
2020-04-16,Washington,109,1
2020-04-16,Wicomico,87,1
2020-04-16,Worcester,25,0
2020-04-17,Allegany,26,1
2020-04-17,Anne_Arundel,966,34
2020-04-17,Baltimore,1569,37
2020-04-17,Baltimore_City,1273,38
2020-04-17,Calvert,109,2
2020-04-17,Caroline,28,0
2020-04-17,Carroll,288,25
2020-04-17,Cecil,127,2
2020-04-17,Charles,337,15
2020-04-17,Dorchester,20,1
2020-04-17,Frederick,525,23
2020-04-17,Garrett,4,0
2020-04-17,Harford,176,0
2020-04-17,Howard,475,10
2020-04-17,Kent,14,1
2020-04-17,Montgomery,2280,63
2020-04-17,Prince_Georges,2966,77
2020-04-17,Queen_Annes,19,1
2020-04-17,Somerset,9,0
2020-04-17,St_Marys,100,1
2020-04-17,Talbot,14,1
2020-04-17,Washington,116,1
2020-04-17,Wicomico,103,1
2020-04-17,Worcester,28,0
2020-04-18,Allegany,33,1
2020-04-18,Anne_Arundel,1005,34
2020-04-18,Baltimore,1664,38
2020-04-18,Baltimore_City,1378,40
2020-04-18,Calvert,109,2
2020-04-18,Caroline,33,0
2020-04-18,Carroll,308,26
2020-04-18,Cecil,131,3
2020-04-18,Charles,347,16
2020-04-18,Dorchester,20,1
2020-04-18,Frederick,557,23
2020-04-18,Garrett,4,0
2020-04-18,Harford,195,0
2020-04-18,Howard,508,10
2020-04-18,Kent,16,1
2020-04-18,Montgomery,2404,70
2020-04-18,Prince_Georges,3160,85
2020-04-18,Queen_Annes,24,2
2020-04-18,Somerset,10,0
2020-04-18,St_Marys,101,1
2020-04-18,Talbot,16,1
2020-04-18,Washington,116,3
2020-04-18,Wicomico,138,1
2020-04-18,Worcester,31,0
2020-04-19,Allegany,33,1
2020-04-19,Anne_Arundel,1047,40
2020-04-19,Baltimore,1733,44
2020-04-19,Baltimore_City,1392,46
2020-04-19,Calvert,113,3
2020-04-19,Caroline,33,0
2020-04-19,Carroll,313,27
2020-04-19,Cecil,131,3
2020-04-19,Charles,370,17
2020-04-19,Dorchester,21,1
2020-04-19,Frederick,591,25
2020-04-19,Garrett,4,0
2020-04-19,Harford,210,1
2020-04-19,Howard,515,11
2020-04-19,Kent,18,1
2020-04-19,Montgomery,2507,80
2020-04-19,Prince_Georges,3345,98
2020-04-19,Queen_Annes,25,2
2020-04-19,Somerset,10,0
2020-04-19,St_Marys,105,2
2020-04-19,Talbot,19,1
2020-04-19,Washington,117,3
2020-04-19,Wicomico,145,3
2020-04-19,Worcester,33,0
2020-04-20,Allegany,32,1
2020-04-20,Anne_Arundel,1098,42
2020-04-20,Baltimore,1875,44
2020-04-20,Baltimore_City,1511,49
2020-04-20,Calvert,114,3
2020-04-20,Caroline,39,0
2020-04-20,Carroll,335,30
2020-04-20,Cecil,134,3
2020-04-20,Charles,392,19
2020-04-20,Dorchester,23,1
2020-04-20,Frederick,616,25
2020-04-20,Garrett,4,0
2020-04-20,Harford,226,1
2020-04-20,Howard,538,12
2020-04-20,Kent,28,1
2020-04-20,Montgomery,2647,89
2020-04-20,Prince_Georges,3583,103
2020-04-20,Queen_Annes,26,2
2020-04-20,Somerset,11,0
2020-04-20,St_Marys,107,2
2020-04-20,Talbot,22,1
2020-04-20,Washington,123,3
2020-04-20,Wicomico,166,3
2020-04-20,Worcester,34,0
2020-04-21,Allegany,56,2
2020-04-21,Anne_Arundel,1157,45
2020-04-21,Baltimore,1925,51
2020-04-21,Baltimore_City,1542,54
2020-04-21,Calvert,116,4
2020-04-21,Caroline,41,0
2020-04-21,Carroll,330,31
2020-04-21,Cecil,134,3
2020-04-21,Charles,401,22
2020-04-21,Dorchester,25,1
2020-04-21,Frederick,632,28
2020-04-21,Garrett,4,0
2020-04-21,Harford,232,1
2020-04-21,Howard,565,12
2020-04-21,Kent,29,1
2020-04-21,Montgomery,2768,99
2020-04-21,Prince_Georges,3734,111
2020-04-21,Queen_Annes,27,2
2020-04-21,Somerset,11,0
2020-04-21,St_Marys,107,3
2020-04-21,Talbot,22,1
2020-04-21,Washington,126,3
2020-04-21,Wicomico,176,2
2020-04-21,Worcester,33,0
2020-04-22,Allegany,58,3
2020-04-22,Anne_Arundel,1190,49
2020-04-22,Baltimore,2012,58
2020-04-22,Baltimore_City,1602,58
2020-04-22,Calvert,118,5
2020-04-22,Caroline,41,0
2020-04-22,Carroll,344,32
2020-04-22,Cecil,134,5
2020-04-22,Charles,427,29
2020-04-22,Dorchester,28,1
2020-04-22,Frederick,658,29
2020-04-22,Garrett,4,0
2020-04-22,Harford,267,2
2020-04-22,Howard,592,13
2020-04-22,Kent,36,1
2020-04-22,Montgomery,2868,110
2020-04-22,Prince_Georges,3875,125
2020-04-22,Queen_Annes,31,2
2020-04-22,Somerset,11,0
2020-04-22,St_Marys,112,3
2020-04-22,Talbot,23,1
2020-04-22,Washington,127,3
2020-04-22,Wicomico,183,2
2020-04-22,Worcester,34,0
2020-04-23,Allegany,77,3
2020-04-23,Anne_Arundel,1294,54
2020-04-23,Baltimore,2132,62
2020-04-23,Baltimore_City,1672,60
2020-04-23,Calvert,121,6
2020-04-23,Caroline,50,0
2020-04-23,Carroll,355,34
2020-04-23,Cecil,140,5
2020-04-23,Charles,442,31
2020-04-23,Dorchester,31,2
2020-04-23,Frederick,690,30
2020-04-23,Garrett,4,0
2020-04-23,Harford,280,2
2020-04-23,Howard,618,14
2020-04-23,Kent,64,1
2020-04-23,Montgomery,3060,121
2020-04-23,Prince_Georges,4141,141
2020-04-23,Queen_Annes,33,2
2020-04-23,Somerset,12,0
2020-04-23,St_Marys,115,4
2020-04-23,Talbot,25,1
2020-04-23,Washington,139,3
2020-04-23,Wicomico,203,3
2020-04-23,Worcester,39,0
2020-04-24,Allegany,90,3
2020-04-24,Anne_Arundel,1373,56
2020-04-24,Baltimore,2234,65
2020-04-24,Baltimore_City,1728,65
2020-04-24,Calvert,125,8
2020-04-24,Caroline,55,0
2020-04-24,Carroll,372,34
2020-04-24,Cecil,144,5
2020-04-24,Charles,459,33
2020-04-24,Dorchester,32,2
2020-04-24,Frederick,765,35
2020-04-24,Garrett,4,0
2020-04-24,Harford,289,3
2020-04-24,Howard,642,14
2020-04-24,Kent,67,2
2020-04-24,Montgomery,3227,135
2020-04-24,Prince_Georges,4403,147
2020-04-24,Queen_Annes,43,3
2020-04-24,Somerset,13,0
2020-04-24,St_Marys,119,6
2020-04-24,Talbot,23,1
2020-04-24,Washington,143,3
2020-04-24,Wicomico,222,3
2020-04-24,Worcester,44,0
2020-04-25,Allegany,105,3
2020-04-25,Anne_Arundel,1430,62
2020-04-25,Baltimore,2387,69
2020-04-25,Baltimore_City,1791,72
2020-04-25,Calvert,130,7
2020-04-25,Caroline,61,0
2020-04-25,Carroll,384,36
2020-04-25,Cecil,146,5
2020-04-25,Charles,483,34
2020-04-25,Dorchester,38,2
2020-04-25,Frederick,814,39
2020-04-25,Garrett,4,0
2020-04-25,Harford,302,4
2020-04-25,Howard,686,15
2020-04-25,Kent,67,3
2020-04-25,Montgomery,3483,152
2020-04-25,Prince_Georges,4795,162
2020-04-25,Queen_Annes,52,3
2020-04-25,Somerset,14,0
2020-04-25,St_Marys,124,6
2020-04-25,Talbot,28,1
2020-04-25,Washington,154,3
2020-04-25,Wicomico,242,4
2020-04-25,Worcester,46,0
2020-04-26,Allegany,113,3
2020-04-26,Anne_Arundel,1510,63
2020-04-26,Baltimore,2509,71
2020-04-26,Baltimore_City,1866,73
2020-04-26,Calvert,134,7
2020-04-26,Caroline,63,0
2020-04-26,Carroll,391,36
2020-04-26,Cecil,154,5
2020-04-26,Charles,504,34
2020-04-26,Dorchester,46,2
2020-04-26,Frederick,834,39
2020-04-26,Garrett,4,0
2020-04-26,Harford,319,4
2020-04-26,Howard,707,15
2020-04-26,Kent,68,3
2020-04-26,Montgomery,3645,160
2020-04-26,Prince_Georges,4987,163
2020-04-26,Queen_Annes,53,3
2020-04-26,Somerset,16,0
2020-04-26,St_Marys,133,6
2020-04-26,Talbot,34,1
2020-04-26,Washington,173,3
2020-04-26,Wicomico,270,4
2020-04-26,Worcester,48,0
2020-04-27,Allegany,114,4
2020-04-27,Anne_Arundel,1544,66
2020-04-27,Baltimore,2548,87
2020-04-27,Baltimore_City,1933,82
2020-04-27,Calvert,138,7
2020-04-27,Caroline,68,0
2020-04-27,Carroll,403,37
2020-04-27,Cecil,163,5
2020-04-27,Charles,529,36
2020-04-27,Dorchester,51,2
2020-04-27,Frederick,865,42
2020-04-27,Garrett,4,0
2020-04-27,Harford,352,4
2020-04-27,Howard,778,16
2020-04-27,Kent,70,4
2020-04-27,Montgomery,3843,190
2020-04-27,Prince_Georges,5263,187
2020-04-27,Queen_Annes,54,3
2020-04-27,Somerset,19,0
2020-04-27,St_Marys,144,6
2020-04-27,Talbot,34,1
2020-04-27,Washington,181,3
2020-04-27,Wicomico,336,5
2020-04-27,Worcester,53,0
2020-04-28,Allegany,115,5
2020-04-28,Anne_Arundel,1571,70
2020-04-28,Baltimore,2631,94
2020-04-28,Baltimore_City,1977,83
2020-04-28,Calvert,139,8
2020-04-28,Caroline,69,0
2020-04-28,Carroll,416,44
2020-04-28,Cecil,163,6
2020-04-28,Charles,539,38
2020-04-28,Dorchester,52,2
2020-04-28,Frederick,870,42
2020-04-28,Garrett,4,0
2020-04-28,Harford,358,6
2020-04-28,Howard,802,17
2020-04-28,Kent,73,4
2020-04-28,Montgomery,4003,201
2020-04-28,Prince_Georges,5496,195
2020-04-28,Queen_Annes,55,4
2020-04-28,Somerset,20,0
2020-04-28,St_Marys,145,7
2020-04-28,Talbot,34,1
2020-04-28,Washington,187,3
2020-04-28,Wicomico,340,5
2020-04-28,Worcester,54,1
2020-04-29,Allegany,116,6
2020-04-29,Anne_Arundel,1662,75
2020-04-29,Baltimore,2740,104
2020-04-29,Baltimore_City,2014,94
2020-04-29,Calvert,142,8
2020-04-29,Caroline,69,0
2020-04-29,Carroll,421,45
2020-04-29,Cecil,164,8
2020-04-29,Charles,551,41
2020-04-29,Dorchester,51,2
2020-04-29,Frederick,893,45
2020-04-29,Garrett,4,0
2020-04-29,Harford,371,6
2020-04-29,Howard,831,18
2020-04-29,Kent,73,4
2020-04-29,Montgomery,4152,218
2020-04-29,Prince_Georges,5738,213
2020-04-29,Queen_Annes,55,4
2020-04-29,Somerset,21,0
2020-04-29,St_Marys,145,7
2020-04-29,Talbot,34,1
2020-04-29,Washington,197,3
2020-04-29,Wicomico,350,7
2020-04-29,Worcester,55,2
2020-04-30,Allegany,118,7
2020-04-30,Anne_Arundel,1725,83
2020-04-30,Baltimore,2831,110
2020-04-30,Baltimore_City,2068,104
2020-04-30,Calvert,150,8
2020-04-30,Caroline,71,0
2020-04-30,Carroll,436,46
2020-04-30,Cecil,167,8
2020-04-30,Charles,564,43
2020-04-30,Dorchester,51,2
2020-04-30,Frederick,918,49
2020-04-30,Garrett,4,0
2020-04-30,Harford,414,6
2020-04-30,Howard,867,18
2020-04-30,Kent,79,5
2020-04-30,Montgomery,4300,229
2020-04-30,Prince_Georges,6043,229
2020-04-30,Queen_Annes,52,6
2020-04-30,Somerset,26,0
2020-04-30,St_Marys,150,7
2020-04-30,Talbot,35,1
2020-04-30,Washington,206,4
2020-04-30,Wicomico,406,7
2020-04-30,Worcester,61,2
2020-05-01,Allegany,118,7
2020-05-01,Anne_Arundel,1807,82
2020-05-01,Baltimore,3013,116
2020-05-01,Baltimore_City,2162,106
2020-05-01,Calvert,161,9
2020-05-01,Caroline,74,0
2020-05-01,Carroll,460,46
2020-05-01,Cecil,176,8
2020-05-01,Charles,611,44
2020-05-01,Dorchester,54,2
2020-05-01,Frederick,942,49
2020-05-01,Garrett,4,0
2020-05-01,Harford,437,9
2020-05-01,Howard,896,18
2020-05-01,Kent,86,4
2020-05-01,Montgomery,4754,236
2020-05-01,Prince_Georges,6735,231
2020-05-01,Queen_Annes,52,7
2020-05-01,Somerset,30,0
2020-05-01,St_Marys,159,7
2020-05-01,Talbot,35,1
2020-05-01,Washington,216,4
2020-05-01,Wicomico,425,7
2020-05-01,Worcester,65,2
2020-05-02,Allegany,121,8
2020-05-02,Anne_Arundel,1885,86
